stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone
0400MCW,Manyanja Road Car Wash,-1.28986,36.89401,,,0
0400MIU,Hurlingham,-1.253489023,36.9614625,,,3
0400MKG,Rikana/Makongeni,-1.29429996,36.85118079,,,0
0400MLA,Donholm Stage,-1.299353242,36.88683003,,,0
0400MLH,Mama Lucy Hospital,-1.2730515,36.89721823,,,0
0400MNL,Donholm,-1.296665668,36.88587785,,,0
0400MRA,Maria,-1.274258494,36.91786587,,,3
0400MRS,Mara Savanna,-1.298668,36.892513,,,0
0400MRT,Umoja Market,-1.286752224,36.8884635,,,0
0400MSB,Sosian Estate,-1.281468272,36.90530241,,,0
0400MTK,Mitikenda,-1.180882,36.987895,,,3
0400MTP,Metropolitan Hospital,-1.287642717,36.87448382,,,0
0400MTW,Mutindwa,-1.28617,36.88093,,,0
0400MYC,Myca,-1.260863543,36.90981925,,,3
0400MYK,Mayaka,-1.266860962,36.88018084,,,0
0400MZW,Maziwa,-1.293393373,36.84680879,,,0
0400N10,Number 10,-1.293189526,36.86726332,,,0
0400NCC,Nacico,-1.288989186,36.83971167,,,0
0400NKN,Kanisani,-1.309411526,36.82838202,,,0
0400NLI,Nobil,-1.273031563,36.91109598,,,3
0400NOI,Prison,-1.30135417,36.83755249,,,0
0400NPC,NPC Buruburu/CITAM,-1.29399,36.88053,,,0
0400NYD,Nyando,-1.277332306,36.91592932,,,3
0400NYV,Nyama Villa,-1.27618432,36.90890193,,,3
0400OLC,Reflector,-1.253118843,36.93444997,,,3
0400ONA,Raiply,-1.308156252,36.86815917,,,0
0400ONT,Onyatta,-1.24272,36.989463,,,3
0400OOJ,C,-1.277740002,36.89261556,,,0
0400OPS,Posta,-1.246454716,36.90544188,,,3
0400OSO,Sokoni,-1.267307728,36.88546747,,,0
0400PCK,Peacock,-1.278083324,36.89119935,,,0
0400PCL,Complex,-1.310446858,36.90028131,,,0
0400PES,Pioneer Estate,-1.271817684,36.8805027,,,0
0400PFS,Phase 4 Stage,-1.28923,36.88201,,,0
0400PH5,Phase 5,-1.29204154,36.90046906,,,0
0400PIO,Pioneer Estate,-1.267826557,36.8804276,,,0
0400PMR,Prime Rose,-1.276291609,36.91680908,,,3
0400POS,Post/Mihang'o,-1.265305281,36.9232893,,,3
0400PPL,Taj Mall,-1.32375598,36.89966977,,,0
0400PS1,Maringo Phase1,-1.293404102,36.86271966,,,0
0400PSG,Raphaels,-1.272407,36.877518,,,0
0400PSM,Buru 1 Primary School,-1.274135113,36.87757373,,,0
0400PST,Post,-1.281103492,36.91366017,,,3
0400PTC,Patco,-1.308478117,36.86548233,,,0
0400QPM,QMP,-1.252904302,36.95927918,,,3
0400QTY,Equity,-1.309123,36.845319,,,0
0400RAH,warah,-1.27821207,36.90821797,,,0
0400RAU,Rounda,-1.262735724,36.87837839,,,0
0400RBA,Homa Bay Road,-1.307587624,36.84294373,,,0
0400RCK,Rocks,-1.27296,36.9111,,,3
0400RDA,Rounda/Taj,-1.323214173,36.90067828,,,0
0400REN,Bee Centre,-1.282773346,36.90289646,,,0
0400RND,Rounda,-1.264591813,36.90834403,,,3
0400ROA,Road A,-1.317972,36.862809,,,0
0400ROD,Kwa Breakdown,-1.270263523,36.88098818,,,0
0400ROU,Mutarakwa Road,-1.269301772,36.881015,,,0
0400RPY,Tanga Road,-1.307445,36.873329,,,0
0400RST,Raster,-1.275374293,36.91746354,,,3
0400RUU,Subaru,-1.330536604,36.85629845,,,0
0400S3B,Sector 3B,-1.265207,36.90773,,,3
0400SBA,Sabasaba,-1.273008585,36.91824675,,,3
0400SET,Sector 3A,-1.265181899,36.90914869,,,3
0400SFD,Softa Road,-1.324549913,36.87071532,,,0
0400SIX,36 Stage,-1.262572,36.886991,,,3
0400SKJ,Saika Junction,-1.259639,36.912423,,,3
0400SLA,Stella,-1.289557815,36.8852073,,,0
0400SNC,Sun City,-1.285452,36.85161,,,0
0400SNG,Sango,-1.286537647,36.89445019,,,0
0400SOS,Shujaa Mall,-1.281049848,36.90559208,,,0
0400SP1,Step 1,-1.265112162,36.9165194,,,3
0400SPE,Super Highway,-1.165114,36.958521,,,3
0400SRY,Oyster,-1.292991042,36.89840376,,,0
0400STG,Stage Mpya,-1.312619448,36.89271748,,,0
0400STL,Stella,-1.289584637,36.88521802,,,0
0400SUR,Summers,-1.278689504,36.90746963,,,0
0400SVN,Savanna,-1.297722459,36.89374208,,,0
0400SWT,Soweto,-1.281355619,36.9147706,,,3
0400TAT,Total,-1.269779205,36.88090235,,,0
0400TIU,Mahutini/Southend,-1.269521713,36.88287109,,,0
0400TJR,Total Jogoo Road/Mogas,-1.298060417,36.86939299,,,0
0400TLA,Total Hamza,-1.297096342,36.87606901,,,0
0400TLS,Slaughter,-1.252698898,36.9355309,,,3
0400TMI,Tumaini/Tassia,-1.309293509,36.8906951,,,0
0400TMN,Tumaini,-1.297261119,36.89433217,,,0
0400TMW,Outer Mwisho,-1.27181232,36.879403,,,0
0400TNJ,Jestan,-1.247280836,36.90440387,,,3
0400TOO,Kenol Petrol Station,-1.283851594,36.88029617,,,0
0400TPK,Tetrapark,-1.314008832,36.85653448,,,0
0400TRN,Transami,-1.325343847,36.89726114,,,0
0400TSA,Tassia,-1.31038785,36.89134955,,,0
0400TSH,Tushauriane,-1.266624928,36.91598833,,,3
0400TSK,Tuskys,-1.29019618,36.90194964,,,0
0400TSX,Junction 30 Stage,-1.261387,36.886382,,,3
0400TTP,Total Petrol Station,-1.2698704,36.88097477,,,0
0400TUI,Equity,-1.326615214,36.84960902,,,0
0400TUY,Tuskys,-1.307043,36.876106,,,0
0400TYO,Joystar,-1.286950707,36.88913405,,,0
0400UAU,Lunga Lunga Square,-1.309245229,36.8607375,,,0
0400UCB,Uchumi Buruburu,-1.28808,36.88157,,,0
0400UFD,Uhuru Fields,-1.285164356,36.86814845,,,0
0400UJJ,Umoja Junction,-1.27826035,36.89048588,,,0
0400UJN,Uhuru Junction,-1.281881332,36.87142074,,,0
0400UJR,Uchumi Jogoo Road,-1.296231151,36.86021984,,,0
0400UM1,Umoja 1/Jasho Stage,-1.284155846,36.88728869,,,0
0400UM2,Umoja 2,-1.279338598,36.89818919,,,0
0400UMA,Umoja 3,-1.274334311,36.89458966,,,0
0400UMD,Umoja Dispensary,-1.282600164,36.88680053,,,0
0400UMJ,Cherina,-1.276286244,36.88646793,,,0
0400UMM,Umoja Market/ Cooperative Umoja/ Jasho Stage,-1.283683777,36.88715458,,,0
0400UMP,Umoja PCEA,-1.280541,36.886606,,,0
0400UOJ,Umoja 3,-1.27435661,36.89427316,,,0
0400URH,Muthurwa,-1.286457181,36.83437943,,,0
0400USM,Summers,-1.278743148,36.90739185,,,0
0400USS,Uhuru Secondary School,-1.283791,36.869433,,,0
0400VAN,Naivas,-1.294675469,36.87687099,,,0
0400VNA,Viwandi,-1.307866573,36.85639769,,,0
0400VPK,KMall,-1.266442537,36.90558672,,,3
0400VSP,Visa Place,-1.277917027,36.89503491,,,0
0400WKM,Welkim,-1.266918,36.989741,,,3
0400YAA,Mayaka,-1.266775131,36.88017547,,,0
0400ZAH,Hamza,-1.297321647,36.87486738,,,0
04011EP,Step 1,-1.265049308,36.91654354,,,3
0401AAN,Naivas,-1.29457891,36.8770507,,,0
0401ABL,OiLibya,-1.29789412,36.85533017,,,0
0401ADI,Dunia,-1.254658431,36.89352483,,,3
0401AIM,Hurlingam/QMP,-1.25333882,36.96108162,,,3
0401AIN,Kanisani,-1.257596612,36.87867343,,,3
0401ALL,Shujaa Mall,-1.281023026,36.90553308,,,0
0401AMA,Makadara,-1.296349168,36.861974,,,0
0401AMB,Bamudas,-1.26214183,36.9077003,,,3
0401AMG,Uchumi Stage,-1.295910716,36.85938191,,,0
0401ANE,Tena,-1.291773319,36.89144075,,,0
0401ANK,Rikana,-1.294086903,36.85150534,,,0
0401ANO,Nacico,-1.287369132,36.83731377,,,0
0401ARA,Imara Primary,-1.2713027,36.91911578,,,3
0401ATN,Nabuto,-1.285486221,36.89403176,,,0
0401BCK,KCB,-1.25973165,36.87875122,,,0
0401BDG,Bridge,-1.271248,36.880891,,,0
0401BEC,Bee Centre,-1.28332,36.90282,,,0
0401BEN,Nasra Estate,-1.280781627,36.90153122,,,0
0401BFR,Biafra,-1.286501,36.851676,,,0
0401BKC,KCB,-1.259656549,36.87874585,,,0
0401BLK,Kobil,-1.320912838,36.89826965,,,0
0401BMP,Bumps,-1.26989,36.90834,,,3
0401BPF,Buruburu Phase 5 Favourites,-1.29403,36.87993,,,0
0401BPH,Buruburu Phase One,-1.272804737,36.87750936,,,0
0401BPR,Neighbours Buruburu Phase 1,-1.275363564,36.87737525,,,0
0401BPS,Bahati Primary School Kag Bahati,-1.288887262,36.86239243,,,0
0401BRG,Buru Buru Girls,-1.286376715,36.87401175,,,0
0401BSA,Busia Road,-1.310731173,36.84787095,,,0
0401BSR,Kayole Hospital/Biason Road,-1.270240545,36.91982388,,,3
0401CAS,East Capital,-1.274988055,36.89220786,,,0
0401CEX,Chloride Exide,-1.32153511,36.86866343,,,0
0401CHK,Chokaa,-1.250724,36.952748,,,3
0401CLT,Caltex/Total,-1.300812364,36.88763201,,,0
0401CLV,Calvary,-1.264661551,36.91691637,,,3
0401CLX,Caltex,-1.278271079,36.88395202,,,0
0401CMT,Chemist,-1.319196224,36.8972075,,,0
0401CNI,Junction,-1.297605997,36.86775684,,,0
0401CNK,Centy Club,-1.233479,36.990048,,,3
0401CRS,Crescent,-1.306213,36.881607,,,0
0401CVS,Mahutini/Southend,-1.26937151,36.88124835,,,0
0401CVT,Total Outering road,-1.269494891,36.88036859,,,0
0401CWS,Carwash,-1.309111118,36.90194964,,,0
0401DAA,Daraja,-1.316476464,36.86215907,,,0
0401DAR,Dar es Salaam Road,-1.304079294,36.8391484,,,0
0401DC,DC,-1.297396785,36.87316418,,,0
0401DHC,Church Road,-1.311863065,36.89915478,,,0
0401DNE,Dune,-1.270022,36.994872,,,3
0401DOA,Mogadishu Road,-1.308778524,36.8630603,,,0
0401DPG,Spring Board,-1.282889843,36.89550161,,,0
0401DSL,Diesel,-1.270568,36.919652,,,3
0401ECM,Cinema,-1.253921986,36.89588785,,,3
0401EDN,Misenda,-1.282580227,36.90321833,,,0
0401ENJ,Jerusalem Junction,-1.286115414,36.86630309,,,0
0401EOJ,Toll Gate JKIA,-1.345817327,36.90778399,,,0
0401EPA,Epren Academy,-1.29547,36.89568,,,0
0401EQM,Qwema Plaza,-1.279762387,36.90622509,,,0
0401ESN,BP/Dandora Inn/Shell,-1.254635453,36.89444482,,,3
0401EYT,Equity,-1.258277893,36.87870294,,,3
0401FDA,Stage Mpya,-1.314035654,36.89394593,,,0
0401FDE,Fedha Estate,-1.313459,36.895747,,,0
0401FDJ,Fedha Junction,-1.314264,36.894384,,,0
0401FDS,Friends Centre,-1.293403,36.864591,,,0
0401FLC,Falcon Road/Kobil,-1.322638,36.86984,,,0
0401FNN,Friends Inn,-1.265392,36.885949,,,0
0401FPL,Supa Loaf,-1.267585158,36.9029206,,,3
0401GEA,Kwa Garage,-1.279458171,36.87159777,,,0
0401GEE,G,-1.279773116,36.88716531,,,0
0401GKC,Goa Kayole Church,-1.271141768,36.91923916,,,3
0401GM,GM,-1.329785585,36.8711257,,,0
0401GMA,Grand Supermaket,-1.283538938,36.89423025,,,0
0401GNF,Green Field/Mwea House,-1.29453063,36.89625263,,,0
0401GSE,Green Span Estate,-1.286156774,36.90407932,,,0
0401HBN,The Bantu,-1.261288887,36.97392941,,,3
0401HDH,Hodihodi,-1.293019,36.866085,,,0
0401HHH,H,-1.279038191,36.88801825,,,0
0401HIO,Doshi,-1.329120398,36.88484251,,,0
0401HLL,Shell,-1.321105957,36.84111178,,,0
0401HMB,Homa Bay Road,-1.307222843,36.84289277,,,0
0401HMT,Home Matt,-1.308708787,36.90250754,,,0
0401HOD,Donholm,-1.29665494,36.88595295,,,0
0401HPE,Raphael,-1.271726489,36.87937081,,,0
0401HRB,Harambee,-1.285110712,36.8737489,,,0
0401HRC,Cherina,-1.277219653,36.88510537,,,0
0401HRS,Harambee Sacco,-1.292663813,36.89936399,,,0
0401HSU,Outer Mwisho,-1.271506548,36.88063949,,,0
0401HUJ,Uhuru Primary,-1.281870604,36.87115252,,,0
0401IDO,Isiolo Road,-1.308225989,36.84424192,,,0
0401IEK,Kwa Chief,-1.267356044,36.88535213,,,0
0401IFA,Infill A,-1.27138,36.90951,,,3
0401IFB,Infill B,-1.26579,36.90711,,,3
0401ILE,Elim,-1.293232441,36.88960344,,,0
0401IND,Industrial Area,-1.30013,36.83601,,,0
0401IVA,Naivas,-1.29458043,36.8772921,,,0
0401IYU,Equity,-1.258326173,36.87873513,,,3
0401JCN,Jacaranda,-1.287406683,36.90452993,,,0
0401JCY,JackNyce,-1.312238574,36.89892948,,,0
0401JEN,Joy Gardens,-1.290453672,36.89104378,,,0
0401JNT,Corner Junction,-1.278603673,36.88922524,,,0
0401JTA,Taj Mall Interchange,-1.323643327,36.89960003,,,0
0401JUC,Junction,-1.292170286,36.8686527,,,0
0401JUN,Junction,-1.27971,36.91058,,,0
0401KAU,Kapur,-1.278131604,36.8914032,,,0
0401KBE,Kobe,-1.226859,36.990212,,,3
0401KBU,Uhuru Junction,-1.279735565,36.87129736,,,0
0401KCC,KCC,-1.275618732,36.88866198,,,0
0401KCF,Kwa Chief,-1.280111074,36.89615607,,,0
0401KCT,Kiambiu,-1.278957725,36.87228441,,,0
0401KDO,Kwa DO,-1.274687648,36.91045761,,,3
0401KIE,KIE,-1.306552291,36.85644329,,,0
0401KMJ,Koma Junction,-1.26531601,36.90455139,,,3
0401KMK,Kamakis,-1.171119,36.972287,,,3
0401KNA,Nakumatt HQ,-1.328701973,36.85421705,,,0
0401KNB,Mesora,-1.282337308,36.87962294,,,0
0401KNL,Kenol Petrol Station,-1.284054,36.880382,,,0
0401KNM,Kona Mbaya,-1.26323998,36.92140102,,,3
0401KNS,Kanisani,-1.26891017,36.91362262,,,3
0401KOB,K South primary,-1.267632,36.885368,,,0
0401KOJ,Koma Junction,-1.265460849,36.90446019,,,3
0401KON,Kona/Bambo Villa,-1.268573,36.920489,,,3
0401KOT,Kotini,-1.296118,36.86203,,,0
0401KRY,Kwa Roy,-1.168359,36.967716,,,3
0401KSD,Kisumu Ndogo,-1.29924,36.89012,,,0
0401KSR,mama lucy,-1.278802156,36.89899921,,,0
0401KST,Kimathi/Section 3 Junction,-1.28872633,36.86312199,,,0
0401KTN,Kitindo,-1.32660985,36.89596832,,,0
0401KWR,Kware,-1.307512522,36.89001918,,,0
0401KYJ,Kayole Junction,-1.255456209,36.92905068,,,3
0401LEP,Complex,-1.309905052,36.90087676,,,0
0401LEU,Shule,-1.268455053,36.99227571,,,3
0401LHS,Jericho Hosptial,-1.291841,36.87144,,,0
0401LUM,Lumumba madukani,-1.293109059,36.86795533,,,0
0401M,M,-1.28508389,36.88741744,,,0
0401MAA,Cathsam,-1.284595728,36.89380646,,,0
0401MAM,Mamba,-1.309228,36.859428,,,0
0401MBA,Masimba,-1.27812,36.90812,,,0
0401MBC,Mbuyu Court,-1.2633,36.91375,,,3
0401MEA,Qwema Plaza,-1.279801458,36.90619022,,,0
0401MHN,Mihang'o,-1.265600324,36.9229728,,,3
0401MKB,Mt Kenya Bar Shauri Moyo,-1.291805506,36.85549378,,,0
0401MKC,Mukokoa Court,-1.262199,36.912699,,,3
0401MLD,Tassia,-1.310141087,36.8915534,,,0
0401MLH,Mama Lucy Hospital,-1.272772551,36.89728796,,,0
0401MPC,Msaponi Court,-1.26368,36.91417,,,3
0401MPS,Morisson Primary School,-1.289922595,36.85985506,,,0
0401MRA,Maria,-1.274258494,36.91781759,,,3
0401MRJ,Manyanja Road Car Wash,-1.289859778,36.89398885,,,0
0401MRR,Manyanja Road Round About,-1.28621,36.89796,,,0
0401MSB,Sosian Estate,-1.281414628,36.90540433,,,0
0401MSC,Msisi Court,-1.262869,36.913268,,,3
0401MTK,Mitikenda,-1.180853,36.987592,,,3
0401MTP,Metropolitan Hospital,-1.288246,36.874672,,,0
0401MVC,Mvinje Court,-1.261818409,36.91172361,,,3
0401MWS,Raphael,-1.271801591,36.87940836,,,0
0401MYA,Myca,-1.260553962,36.91009283,,,3
0401MYJ,Manyanja,-1.294412613,36.88806117,,,0
0401N10,No 10,-1.293061,36.867141,,,0
0401NAS,NAS,-1.33724,36.919257,,,0
0401NAT,Patanisho,-1.278185248,36.90809727,,,0
0401NBP,Kobil Calvary Temple,-1.278099418,36.87411904,,,0
0401NCK,NCCK,-1.295608878,36.87657863,,,0
0401NMA,Elim,-1.295152903,36.88661814,,,0
0401NPC,NPC Buruburu,-1.29385,36.88073,,,0
0401NTR,Tushauriane,-1.266513795,36.91602319,,,3
0401NYD,Nyando,-1.277375221,36.91580057,,,3
0401NYR,Nyora,-1.26706481,36.92230225,,,3
0401NYV,Nyama Villa,-1.276141405,36.90888047,,,3
0401ODI,Londiani Road,-1.303693056,36.85600609,,,0
0401ODO,Softa Road,-1.324378252,36.87077969,,,0
0401OGS,Mogas,-1.297856569,36.86970413,,,0
0401OHS,Hillocks Junction,-1.320333481,36.86696559,,,0
0401OIL,Bobmil,-1.330949664,36.86243534,,,0
0401OLJ,C,-1.277917027,36.89184844,,,0
0401ONH,Donholm,-1.296579838,36.88605487,,,0
0401ONT,Onyatta,-1.242568,36.989322,,,3
0401ONY,Harmony/Pioneer,-1.263813972,36.87905163,,,0
0401ORC,Overcomers,-1.27784729,36.90815896,,,0
0401OTM,The Komarock School,-1.264736652,36.91619754,,,3
0401P1M,Sector 0 (Zero),-1.26243,36.9103,,,3
0401P3B,Phase 3B,-1.268758,36.906726,,,3
0401PCE,Pcea,-1.270787716,36.91301107,,,3
0401PCK,Peacock,-1.278303266,36.89037323,,,0
0401PD1,JKIA - Passenger Drop Off 2,-1.330685,36.924092,,,0
0401PDO,JKIA - Passenger Drop Off,-1.331908,36.925852,,,0
0401PLB,Plan B,-1.278775334,36.88861907,,,0
0401PMR,Prime Rose,-1.276377439,36.91664815,,,3
0401PNR,Pioneer Estate,-1.271490455,36.88060462,,,0
0401POS,Post,-1.28107,36.91382,,,3
0401PPL,Pipeline,-1.316594481,36.89554989,,,0
0401PS1,Maringo Phase1,-1.293303,36.862738,,,0
0401PS4,Phase 4/Car Wash,-1.26837,36.90571,,,3
0401PSN,Prison,-1.300879,36.837576,,,0
0401QTY,Equity,-1.309159398,36.84561789,,,0
0401RCK,Rocks,-1.27294,36.91098,,,3
0401RDA,Dandora Sec,-1.250917912,36.8988651,,,3
0401RKN,Rikana,-1.294112206,36.85143292,,,0
0401ROA,Road A,-1.317978501,36.86298251,,,0
0401ROK,Rocks,-1.27285,36.91115,,,3
0401RPL,Buru 1 primary,-1.27212882,36.87733769,,,0
0401RSE,Summers,-1.278705597,36.90742671,,,0
0401RWE,Twisters,-1.256729096,36.9250837,,,3
0401S1S,Phase 1 stage,-1.271694303,36.87827379,,,0
0401S3B,Sector 3B,-1.26513,36.90769,,,3
0401SAQ,Lunga Lunga Square,-1.309025288,36.86067581,,,0
0401SBA,Sabasaba,-1.273040771,36.91817701,,,3
0401SDA,Landhies,-1.287959218,36.83852077,,,0
0401SEE,St. James/Southern Bypass,-1.323766708,36.84567153,,,0
0401SHL,Kartasi,-1.314969063,36.86001062,,,0
0401SIX,36 Stage,-1.262577,36.886961,,,3
0401SLT,Shimo La Tewa,-1.308585405,36.82831764,,,0
0401SMJ,Umoja Dispensary,-1.282607085,36.88683271,,,0
0401SNI,Sinai,-1.306552,36.87874,,,0
0401SOS,Sos,-1.271641,36.878322,,,0
0401SOY,Joystar,-1.286972165,36.88922524,,,0
0401SPE,Super Highway,-1.165307,36.958585,,,3
0401SPL,Supa Loaf,-1.268888712,36.90185308,,,3
0401SPN,Kobil,-1.328787804,36.89258873,,,0
0401STG,Meatland,-1.312388778,36.89294815,,,0
0401SVN,Savanna,-1.2971,36.89441,,,0
0401SWM,Sowematt,-1.263862252,36.92283869,,,3
0401SWT,Soweto,-1.281484365,36.91460967,,,3
0401TAL,Total/Gilgil Road,-1.306321621,36.84146583,,,0
0401TEU,Outer Mwisho,-1.271490455,36.88067704,,,0
0401TGS,Tuskys Green Span,-1.29024,36.90175,,,0
0401TIT,Tata Bus Terminus,-1.311843163,36.82985187,,,0
0401TKY,Tuskys,-1.262146,36.976114,,,3
0401TLT,Total,-1.266898513,36.879749,,,0
0401TMI,Tumaini,-1.309272051,36.89102769,,,0
0401TNS,Transgobal,-1.339334249,36.91148221,,,0
0401TPK,Tetra Pak,-1.313697696,36.85664177,,,0
0401TQU,Equity,-1.281350255,36.87906235,,,0
0401TRN,Transami,-1.3254565,36.89787805,,,0
0401TSX,Junction 36 Stage,-1.261435,36.886392,,,3
0401TTL,Total,-1.269714832,36.88050807,,,0
0401TUI,Kayole Junction,-1.257405049,36.92260265,,,3
0401TUY,Tuskys,-1.306922,36.875984,,,0
0401TYI,Equity,-1.252355576,36.89741671,,,3
0401UCB,Uchumi Buruburu,-1.288,36.88153,,,0
0401UES,Mosque,-1.279284954,36.90675616,,,0
0401UJJ,Umoja Junction,-1.27597,36.88731,,,0
0401UJR,Uchumi Jogoo Road,-1.296123862,36.86067045,,,0
0401UM1,Umoja 1/Jasho Stage,-1.284043193,36.88715994,,,0
0401UM2,Umoja 2,-1.279166937,36.89819455,,,0
0401UM3,Umoja 3,-1.274076104,36.89482033,,,0
0401UMD,Umoja PCEA,-1.282476783,36.88677907,,,0
0401UMJ,Umoja Junction/Caltex,-1.279445887,36.88239098,,,0
0401UMM,Umoja Market,-1.286768317,36.88851178,,,0
0401UOU,Uchumi Jogoo Road,-1.297831303,36.87019765,,,0
0401UPS,Uhuru Shopping Centre,-1.282466054,36.87089503,,,0
0401-UR,Uchumi - Jogoo Road,-1.297927827,36.87021643,,,0
0401USC,Uhuru Secondary,-1.283200979,36.870085,,,0
0401VWA,Viwandani,-1.307979226,36.85659885,,,0
0401VWP,KMall,-1.266270876,36.90557599,,,3
0401.WD,Kwa D.C.,-1.297525495,36.86740547,,,0
0401WIA,Kwa Maji,-1.270943284,36.89981997,,,3
0401WKM,Welkim,-1.26668,36.989375,,,3
0401YKA,Mayaka,-1.266024113,36.87949955,,,0
0401YMK,Mayaka,-1.26604557,36.87955588,,,0
0402AQN,Aquinas,-1.295115352,36.8670702,,,0
0402CLT,Caltex,-1.300978661,36.88819528,,,0
0402CTY,City Stadium/Lusaka Road Junction,-1.29345,36.84094,,,0
0402DON,Donholm,-1.298950911,36.88656449,,,0
0402KY1,Kayole 1/Queen's Park,-1.26236558,36.91929281,,,3
0402LDR,Ladhies Road/OTC,-1.284375787,36.83277547,,,0
0402MLY,Mama Lucy Terminal,-1.275035,36.898525,,,0
0402MWH,Makadara/Mwisho,-1.29614532,36.86218321,,,0
0402RAU,Rounda,-1.262810826,36.87936544,,0014KRA,0
0403BNG,Kanisani,-1.257607341,36.8791616,,,3
0403DMS,Donholm,-1.300211,36.885745,,,0
0403DSL,Kayole Hospital,-1.270240545,36.91980243,,,3
0403GMW,GM Town,-1.328439116,36.8701601,,,0
0403INC,Spring board,-1.282964945,36.89557672,,,0
0403JCN,Jacaranda,-1.287567616,36.90474451,,,0
0403JOS,Joster,-1.282798648,36.85111105,,,0
0403KBL,Kobil,-1.328755617,36.89244926,,,0
0403KSE,Civil Servant/Deliverance Church,-1.262569427,36.88704193,,,3
0403KY1,Kayole 1,-1.262231469,36.91956639,,,3
0403LMS,Rabai,-1.290614605,36.87376499,,,0
0403MKC,Mkanju Court,-1.264168024,36.91467941,,,3
0403MKI,Mwiki Terminal,-1.235916,36.934875,,,3
0403MTW,Mutindwa,-1.28628552,36.88094795,,,0
0403MWF,Gate B,-1.308225989,36.90320492,,,0
0403NYO,Baricho Road Terminus,-1.30411,36.82775,,,0
0403QKM,Quickmart,-1.271259785,36.99688911,,,3
0403RAU,Rounda,-1.263234615,36.87937617,,,0
0403RDA,Rounda,-1.322940588,36.89960003,,,0
0403SKJ,Saika,-1.259533167,36.91248,,,3
0403UM2,Umoja 2 Terminus,-1.279268861,36.89815164,,,0
040HHH,H,-1.27897,36.888,,,0
040PLB,Plan B,-1.27877,36.88843,,,0
0410AAA,Manyanja,-1.294401884,36.88741744,,,0
0410AAL,Vision Plaza,-1.327291131,36.85078382,,,0
0410ABT,Bata,-1.320134997,36.89742744,,,0
0410ADA,Imara Daima,-1.329007745,36.88011646,,,0
0410AG2,Stage 24,-1.293452382,36.86348677,,,0
0410AKO,Komarock Infilll,-1.266008019,36.90702975,,,3
0410AMW,Maziwa,-1.293384165,36.84693485,,,0
0410ANA,Patanisho,-1.279409856,36.91018671,,,0
0410ANN,Manyanja,-1.294949055,36.88710093,,,0
0410AOC,Cargo,-1.335268021,36.91742599,,,0
0410API,Patanisho estate,-1.278448105,36.90869808,,,0
0410APT,JKIA - Airport Town Stage,-1.332188845,36.92635775,,,0
0410AQA,Qwema Plaza,-1.279822916,36.90615267,,,0
0410ARA,Nasra,-1.278276443,36.90012842,,,0
0410ARL,Capital Center,-1.317055821,36.83363378,,,0
0410ARN,Tusker/Ronald Ngala,-1.285811126,36.82771146,0.0,0011TUS,0
0410ASE,Park Side Towers/Airtel,-1.325252652,36.84722185,,,0
0410ASN,Nasra Estate,-1.279785365,36.90098673,,,0
0410AWC,Car Wash,-1.285296142,36.89917624,,,0
0410BAT,BAT,-1.305345297,36.85609996,,,0
0410BBP,Buruburu Police Post,-1.279672,36.878203,,,0
0410BDN,Donholm Roundabout/Stage,-1.296612024,36.88447237,,,0
0410BEN,Bee Centre,-1.28363,36.9017,,,0
0410BHS,Bahati Stage,-1.289257,36.861512,,,0
0410B/M,Sameer/Lab,-1.331019402,36.86511755,,,0
0410BPF,Buruburu Phase 5 Stage,-1.29428,36.87888,,,0
0410BPS,Ruai Bypass,-1.264259,36.983082,,,3
0410BRG,Buruburu Girls,-1.286076307,36.87409222,,,0
0410CCR,Church Army,-1.294696927,36.85285985,,,0
0410CEX,Chloride Exide,-1.321546,36.868628,,,0
0410CGR,Car & General,-1.30201,36.83195,,,0
0410CJA,Jericho Hospital,-1.291693568,36.87169433,,,0
0410CMH,Church Army,-1.294031739,36.85223758,,,0
0410COM,Commercial,-1.303715,36.838689,,,0
0410CPK,Peacock/Umoja Junction,-1.27835691,36.89040005,,,0
0410CRN,Charina,-1.276302338,36.88651085,,,0
0410CST,City Stadium,-1.292438507,36.84258163,,,0
0410CUS,Jericho SDA Church,-1.287460327,36.8704766,,,0
0410CUT,Junction,-1.292352676,36.86892092,,,0
0410DCJ,DC Jogoo Road,-1.296488643,36.86221004,,,0
0410DNB,Uchumi,-1.30543,36.882598,,,0
0410DNR,Donholm Interchange/Stage,-1.296708584,36.88422561,,,0
0410DPI,Paradise,-1.245168775,36.90716654,,,3
0410DTB,DT Dobie,-1.29908,36.83715,,,0
0410EAD,Ladhies,-1.288318634,36.83840275,,,0
0410EHA,Donholm Stage,-1.295539141,36.88646793,,,0
0410EIE,Pipeline,-1.317341691,36.89563036,,,0
0410ENI,Pipeline,-1.317729413,36.89583957,,,0
0410ERO,Corner,-1.264770359,36.8871519,,,0
0410ETJ,Shell Komarock Junction,-1.263193256,36.90647185,,,3
0410GRE,Garage,-1.271157861,36.88128054,,,0
0410HCO,Ofafa Jericho High School,-1.291789412,36.86821818,,,0
0410HMA,Donholm Naivas,-1.296939254,36.88688099,,,0
0410HMZ,Hamza,-1.297384501,36.87473059,,,0
0410HRB,Harambee,-1.284973,36.873887,,,0
0410IBN,Makaburini,-1.29853785,36.82360232,,,0
0410IEO,Jericho/Lumumba Shops,-1.292379498,36.86978996,,,0
0410ILO,Kobil,-1.277933121,36.8748486,,,0
